"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
568385,"Rosch2610",67066943,67066958,"http://de.wikipedia.org/w/index.php?diff=67066958&oldid=67066943","regular",4,4,"2009-11-21T00:04:04Z",,430061,"Schlacht bei Hohenlinden"
568386,"Gustavsson321",66329436,67066980,"http://de.wikipedia.org/w/index.php?diff=67066980&oldid=66329436","regular",4,4,"2009-11-21T00:05:11Z","/* Geschichte */ typo",120596,"Meuselwitz"
568387,"Acky69",67121052,67121122,"http://de.wikipedia.org/w/index.php?diff=67121122&oldid=67121052","regular",4,4,"2009-11-22T13:47:40Z","zus. Anwendung DVB",68360,"Chrominanz"
568388,"84.146.97.115",62000444,67136704,"http://de.wikipedia.org/w/index.php?diff=67136704&oldid=62000444","regular",4,4,"2009-11-22T19:11:51Z",,790753,"Vokalensemble Cantabile Regensburg"
568420,"91.89.157.197",67029752,67029994,"http://de.wikipedia.org/w/index.php?diff=67029994&oldid=67029752","regular",4,4,"2009-11-19T23:39:33Z","/* LKW-, Pickup- und SUV-Modelle */ Dodge Warlock eingefügt",192301,"Dodge"
568422,"Emes",61022022,67317179,"http://de.wikipedia.org/w/index.php?diff=67317179&oldid=61022022","regular",4,4,"2009-11-27T07:38:37Z","Überarbeiten",2202182,"Führungsziel"
568423,"Imzadi",67121069,67218207,"http://de.wikipedia.org/w/index.php?diff=67218207&oldid=67121069","regular",4,4,"2009-11-24T16:54:53Z","/* Anwendung */ + Gateoxide",4898864,"Thermische Oxidation von Silizium"
568424,"193.170.219.70",65009615,67240955,"http://de.wikipedia.org/w/index.php?diff=67240955&oldid=65009615","vandalism",25,25,"2009-11-25T09:29:54Z","/* Therapie */",68033,"Parodontitis"
568425,"Seeteufel",67101347,67101356,"http://de.wikipedia.org/w/index.php?diff=67101356&oldid=67101347","regular",4,4,"2009-11-21T22:44:55Z","/* Leben */",4896329,"Wilhelm von Wedell"
568427,"Der.Traeumer",67219371,67219411,"http://de.wikipedia.org/w/index.php?diff=67219411&oldid=67219371","regular",4,4,"2009-11-24T17:22:15Z","älterer Vandalismus",71615,"Big Band"
568428,"Karsten11",63612337,67115832,"http://de.wikipedia.org/w/index.php?diff=67115832&oldid=63612337","regular",4,4,"2009-11-22T11:51:48Z","Friedrich Müller (Nassau)",4313616,"Amt Nastätten"
568429,"WikiNight",67607078,67607317,"http://de.wikipedia.org/w/index.php?diff=67607317&oldid=67607078","regular",4,4,"2009-12-04T16:14:07Z",,4932068,"Alfa Romeo Giulietta"
568450,"Varina",66231731,67648551,"http://de.wikipedia.org/w/index.php?diff=67648551&oldid=66231731","regular",4,4,"2009-12-05T19:10:51Z","HRR",1353401,"Liste der Staatsoberhäupter 1423"
568452,"Mps",67116058,67690214,"http://de.wikipedia.org/w/index.php?diff=67690214&oldid=67116058","regular",4,4,"2009-12-06T21:00:30Z","/* Weblinks */",97306,"Wen Jiabao"
568453,"ChikagoDeCuba",67211860,67215497,"http://de.wikipedia.org/w/index.php?diff=67215497&oldid=67211860","regular",3,4,"2009-11-24T15:56:05Z","/* Leben */ + Zitat",4904777,"Moses Polakoff"
568455,"82.113.106.96",67302353,67302404,"http://de.wikipedia.org/w/index.php?diff=67302404&oldid=67302353","regular",4,4,"2009-11-26T18:59:09Z","/* Academy Awards (Oscar) */",2663,"Kate Winslet"
568456,"85.0.48.241",67181671,67400251,"http://de.wikipedia.org/w/index.php?diff=67400251&oldid=67181671","regular",4,4,"2009-11-29T11:51:27Z","/* Sportvereine */",73123,"Biel/Bienne"
568457,"Zaphiro",67456217,67456462,"http://de.wikipedia.org/w/index.php?diff=67456462&oldid=67456217","regular",4,4,"2009-11-30T18:03:11Z","/* Selbstmord */",2748400,"Suizid"
568458,"EWriter",67593726,67636116,"http://de.wikipedia.org/w/index.php?diff=67636116&oldid=67593726","regular",4,4,"2009-12-05T13:16:57Z","typo",4904065,"Digitale Nachhaltigkeit"
568459,"Erdkröte",58673622,67332312,"http://de.wikipedia.org/w/index.php?diff=67332312&oldid=58673622","regular",4,4,"2009-11-27T14:15:20Z","/* Lage */ Linkfix",4112879,"Wölanburg"
568481,"Roterraecher",67095112,67096211,"http://de.wikipedia.org/w/index.php?diff=67096211&oldid=67095112","regular",4,4,"2009-11-21T20:10:28Z","Änderung 67095112 von [[Special:Contributions/Wuschelkopf9|Wuschelkopf9]] wurde rückgängig gemacht.",2397316,"TNT Film"
568482,"Typoteufel",62888659,67444489,"http://de.wikipedia.org/w/index.php?diff=67444489&oldid=62888659","regular",4,4,"2009-11-30T13:03:52Z","/* Außen */  Tippfehler korrigiert: vom dem -> von dem",2956474,"Kinderlehrkirche"
568483,"Lustiger seth",66602120,67380359,"http://de.wikipedia.org/w/index.php?diff=67380359&oldid=66602120","regular",4,4,"2009-11-28T19:39:44Z","/* Weblinks */ -weblink, [[WP:EL]], nur vom feinsten.",60050,"Durchkopplung"
568484,"86.59.83.99",67108557,67638640,"http://de.wikipedia.org/w/index.php?diff=67638640&oldid=67108557","regular",4,4,"2009-12-05T14:29:38Z",,934767,"Medium – Nichts bleibt verborgen"
568486,"82.119.171.203",67524489,67527253,"http://de.wikipedia.org/w/index.php?diff=67527253&oldid=67524489","regular",4,4,"2009-12-02T15:14:35Z","Rechtschreibung",39881,"Chur"
568487,"JulGer",62937358,67682727,"http://de.wikipedia.org/w/index.php?diff=67682727&oldid=62937358","regular",4,4,"2009-12-06T17:46:08Z","Zitat",1538800,"Heinrich der Vogler (Dichter)"
568488,"Oskar71",64984197,67181819,"http://de.wikipedia.org/w/index.php?diff=67181819&oldid=64984197","regular",3,4,"2009-11-23T19:42:12Z","/* Geschichte */ Jahreszahl korrigiert nach Pauly",672449,"Erice"
568489,"124.120.151.79",65519676,67431702,"http://de.wikipedia.org/w/index.php?diff=67431702&oldid=65519676","regular",4,4,"2009-11-30T03:16:45Z","/* Niedersachsen */ Wikilink für Göttingen-Gesetz",38087,"Liste der kreisangehörigen Städte mit Sonderstatus in Deutschland"
568510,"BKSlink",67341989,67342445,"http://de.wikipedia.org/w/index.php?diff=67342445&oldid=67341989","regular",4,4,"2009-11-27T19:03:20Z","/* Ausrüstung */ [[WP:VL]]",4914042,"Força Aérea Portuguesa"
568511,"KurtSchwitters",66962977,67207033,"http://de.wikipedia.org/w/index.php?diff=67207033&oldid=66962977","regular",4,4,"2009-11-24T12:50:59Z","/* Letzer Abschnitt */ Hier gab es offenbar schon seit längerem ein Missverständnis: Unterscheide Parameter von Binom, z.B. N und p, und Stichprobenlänge n !",912138,"Standardfehler"
568512,"Frank Schulenburg",62670532,67083885,"http://de.wikipedia.org/w/index.php?diff=67083885&oldid=62670532","regular",3,4,"2009-11-21T14:25:48Z","katfix",1198979,"Lutz Gebhardt"
568513,"84.154.227.64",66571443,67498399,"http://de.wikipedia.org/w/index.php?diff=67498399&oldid=66571443","regular",4,4,"2009-12-01T19:23:06Z","/* Kirchen */",4925,"Stühlingen"
568514,"Harro von Wuff",66738667,67450112,"http://de.wikipedia.org/w/index.php?diff=67450112&oldid=66738667","regular",4,4,"2009-11-30T15:25:40Z","fußnote korr",3621186,"Foals"
568515,"78.34.5.254",59168673,67381578,"http://de.wikipedia.org/w/index.php?diff=67381578&oldid=59168673","regular",4,4,"2009-11-28T20:12:14Z",,1724247,"Valerio Massimo Manfredi"
568516,"92.78.182.237",66897134,67402601,"http://de.wikipedia.org/w/index.php?diff=67402601&oldid=66897134","vandalism",3,4,"2009-11-29T12:23:51Z","/* Quellen */",1106604,"Reptilien"
568519,"88.130.102.250",63599924,67399885,"http://de.wikipedia.org/w/index.php?diff=67399885&oldid=63599924","regular",3,4,"2009-11-29T11:41:51Z","/* Weblinks */",490187,"Essen-Kupferdreh"
568550,"Voodooeins",67285040,67285360,"http://de.wikipedia.org/w/index.php?diff=67285360&oldid=67285040","regular",4,4,"2009-11-26T11:36:16Z","/* Irischer Whiskey (Irish Whiskey) */",11600,"Whisky"
568551,"PaterMcFly",67359308,67360026,"http://de.wikipedia.org/w/index.php?diff=67360026&oldid=67359308","regular",3,5,"2009-11-28T10:23:23Z","-[[Dembeegin Mjagmar]]",4914457,"Liste mongolischer Schriftsteller"
568552,"Labant",66533919,67031726,"http://de.wikipedia.org/w/index.php?diff=67031726&oldid=66533919","regular",4,4,"2009-11-20T01:28:21Z","/* Geografie und Verkehr */ Bild hinzugefügt",4821442,"Züssow"
568553,"Hydro",66898821,67115256,"http://de.wikipedia.org/w/index.php?diff=67115256&oldid=66898821","regular",4,4,"2009-11-22T11:40:01Z","+link, kat, -interwikis",641447,"Röhrenwurm"
568554,"91.32.243.27",67232334,67232346,"http://de.wikipedia.org/w/index.php?diff=67232346&oldid=67232334","regular",4,4,"2009-11-24T22:54:30Z","/* Erfolge und Auszeichnungen */",4327826,"Jeff Beukeboom"
568555,"Cosal",67090371,67194155,"http://de.wikipedia.org/w/index.php?diff=67194155&oldid=67090371","regular",4,4,"2009-11-24T03:20:11Z","/* 19. Jahrhundert */ Die Prinzessin Charlotte von Preußen (1816)",1350800,"Geschichte der Seefahrt"
568558,"Dreaven3",66932522,67179685,"http://de.wikipedia.org/w/index.php?diff=67179685&oldid=66932522","regular",4,4,"2009-11-23T18:52:59Z",,1266016,"Frankfurter Tor"
568559,"Elzecko",67561362,67561425,"http://de.wikipedia.org/w/index.php?diff=67561425&oldid=67561362","regular",4,4,"2009-12-03T13:13:09Z","/* Judikative */ tippo",1609037,"Politisches System Ghanas"
568580,"Orci",67665341,67665353,"http://de.wikipedia.org/w/index.php?diff=67665353&oldid=67665341","regular",4,4,"2009-12-06T10:26:44Z","/* Literatur */",340736,"Chloroxide"
568582,"Jocian",67304142,67323395,"http://de.wikipedia.org/w/index.php?diff=67323395&oldid=67304142","regular",4,4,"2009-11-27T10:43:12Z","/* Würdigungen und Auszeichnungen */ geänd.",2376757,"André Migdal"
568584,"Mkill",63413395,67661459,"http://de.wikipedia.org/w/index.php?diff=67661459&oldid=63413395","regular",4,4,"2009-12-06T06:01:30Z",,1138187,"Kokubun-ji"
568585,"Bairds Tapir",67254255,67254271,"http://de.wikipedia.org/w/index.php?diff=67254271&oldid=67254255","regular",4,4,"2009-11-25T15:13:56Z","Änderungen von [[Special:Contributions/User 9999|User 9999]] ([[User talk:User 9999|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Drahreg01|Drahreg01]] wiederhergestellt",4295,"Ritterorden"
568586,"Steindy",67567703,67568621,"http://de.wikipedia.org/w/index.php?diff=67568621&oldid=67567703","regular",5,5,"2009-12-03T16:04:18Z","/* Tabellenstand */ update",4454600,"Österreichische Fußballmeisterschaft 2009/10"
568587,"Ureinwohner",67681962,67681987,"http://de.wikipedia.org/w/index.php?diff=67681987&oldid=67681962","regular",4,4,"2009-12-06T17:29:03Z",,605808,"Peter Jehle (Fußballspieler)"
568588,"Skogsälg",67024234,67039510,"http://de.wikipedia.org/w/index.php?diff=67039510&oldid=67024234","regular",3,4,"2009-11-20T10:07:51Z",,1694746,"Jürgen Lossau"
568589,"Jan Renzlow",67133052,67133071,"http://de.wikipedia.org/w/index.php?diff=67133071&oldid=67133052","regular",4,4,"2009-11-22T17:51:46Z","/* Beispiele */",4863490,"Spam Sozialer Netzwerke"
568640,"Sängerkrieg auf Wartburg",63194442,67328915,"http://de.wikipedia.org/w/index.php?diff=67328915&oldid=63194442","regular",4,4,"2009-11-27T12:53:46Z","+[[Jon Nödtveidt]]",846274,"Shadow"
568641,"WerstenerJung",67150988,67151141,"http://de.wikipedia.org/w/index.php?diff=67151141&oldid=67150988","regular",4,4,"2009-11-23T06:31:17Z","/* Besetzung */",4901416,"Treck nach Utah"
568642,"Michael Kühntopf",67130132,67130812,"http://de.wikipedia.org/w/index.php?diff=67130812&oldid=67130132","regular",4,4,"2009-11-22T17:03:39Z",,4900255,"Julian Symons"
568643,"Patrick Bous",67406897,67416812,"http://de.wikipedia.org/w/index.php?diff=67416812&oldid=67406897","regular",4,4,"2009-11-29T18:01:19Z","/* Literatur */",677484,"Moscufo"
568644,"92.192.41.205",67146163,67151991,"http://de.wikipedia.org/w/index.php?diff=67151991&oldid=67146163","regular",4,4,"2009-11-23T07:31:36Z",,4901131,"Anatoli Iwanowitsch Gribkow"
568646,"92.252.55.69",66038108,67679185,"http://de.wikipedia.org/w/index.php?diff=67679185&oldid=66038108","regular",4,4,"2009-12-06T16:17:03Z",,35205,"Wallonen"
568648,"Kpisimon",67080509,67080703,"http://de.wikipedia.org/w/index.php?diff=67080703&oldid=67080509","regular",4,4,"2009-11-21T12:49:14Z","Kaymakam akt. lt LK-Webseite",937594,"Kumluca"
568649,"BlueCücü",67600709,67607323,"http://de.wikipedia.org/w/index.php?diff=67607323&oldid=67600709","regular",4,4,"2009-12-04T16:14:14Z","+BKL-Hinweis",1076102,"Vernichtungslager Sobibor"
568690,"JøMa",67109512,67120904,"http://de.wikipedia.org/w/index.php?diff=67120904&oldid=67109512","regular",4,4,"2009-11-22T13:42:48Z","Akzent -> Apostroph",5661,"Wortart"
568691,"C.Löser",60068754,67618845,"http://de.wikipedia.org/w/index.php?diff=67618845&oldid=60068754","regular",4,4,"2009-12-04T22:07:48Z","korr.",3996737,"Europäische Stelle zur Beobachtung von Rassismus und Fremdenfeindlichkeit"
568692,"Jadadoo",67238721,67247165,"http://de.wikipedia.org/w/index.php?diff=67247165&oldid=67238721","regular",4,4,"2009-11-25T12:11:19Z","Einleitung überarbeitet, Einzelnachweise ganz ans Ende",4886828,"Volksgesetzgebung in Bayern"
568693,"77.190.109.186",66934034,67312246,"http://de.wikipedia.org/w/index.php?diff=67312246&oldid=66934034","regular",3,4,"2009-11-26T23:21:37Z","/* Partei */",2366417,"Michael Billen"
568696,"Rapober",67487479,67500859,"http://de.wikipedia.org/w/index.php?diff=67500859&oldid=67487479","regular",4,4,"2009-12-01T20:22:38Z","/* 1951–2000 */ von der Leyen ist inzwischen Arbeitsministerin, m.E. ist es nicht sinnvoll an dieser Stelle so sehr ins Detail zu gehen",6289,"8. Oktober"
568697,"79.234.247.220",67264536,67288137,"http://de.wikipedia.org/w/index.php?diff=67288137&oldid=67264536","regular",4,4,"2009-11-26T12:56:49Z","/* Handlung */",4894201,"Assassin’s Creed II"
568698,"Apotheker1981",67186157,67319537,"http://de.wikipedia.org/w/index.php?diff=67319537&oldid=67186157","regular",4,4,"2009-11-27T08:57:21Z","/* besondere Betrugsfälle */",49783,"Betrug"
568699,"Marbod Egerius",63626700,67264801,"http://de.wikipedia.org/w/index.php?diff=67264801&oldid=63626700","regular",4,4,"2009-11-25T19:22:27Z",,461530,"Volare Airlines"
568731,"Dandelo",66948313,67014393,"http://de.wikipedia.org/w/index.php?diff=67014393&oldid=66948313","regular",4,4,"2009-11-19T16:25:46Z","linkfix",1663742,"Marie-Elisabeth Rehn"
568732,"Politikaner",8449379,67024631,"http://de.wikipedia.org/w/index.php?diff=67024631&oldid=8449379","regular",4,4,"2009-11-19T20:58:23Z",,774931,"Nassdach"
568733,"Helpdolphins weebly com",67161586,67341569,"http://de.wikipedia.org/w/index.php?diff=67341569&oldid=67161586","regular",3,4,"2009-11-27T18:38:02Z","/* Kultur und Religion */",5218,"Tuareg"
568734,"91.7.228.64",66335272,67095650,"http://de.wikipedia.org/w/index.php?diff=67095650&oldid=66335272","regular",4,4,"2009-11-21T19:53:04Z",,4788138,"Optical Distribution Frame"
568735,"Goesseln",67525172,67533677,"http://de.wikipedia.org/w/index.php?diff=67533677&oldid=67525172","regular",4,4,"2009-12-02T18:13:36Z","Kusociński Memorial#Film",335759,"Janusz Kusociński"
568736,"KaPe",66093394,67488190,"http://de.wikipedia.org/w/index.php?diff=67488190&oldid=66093394","regular",4,4,"2009-12-01T14:46:11Z","Hans Rumpf, Brandingenieur, Autor; siehe [[Luftangriffe auf Leipzig#Verlauf]]  & SPIEGEL 1961 [http://www.spiegel.de/spiegel/print/d-43160481.html] &  [http://dispatch.opac.d-nb.de/REL?PPN=102690774]",13081,"Rumpf"
568737,"HanFSolo",67328115,67340416,"http://de.wikipedia.org/w/index.php?diff=67340416&oldid=67328115","regular",4,4,"2009-11-27T18:00:42Z","Interwiki",4352411,"British Independent Film Awards 2008"
568738,"ChristophDemmer",67109331,67115412,"http://de.wikipedia.org/w/index.php?diff=67115412&oldid=67109331","regular",4,4,"2009-11-22T11:42:59Z","/* männlich */",330100,"Jean"
568770,"Graphikus",64249931,67186257,"http://de.wikipedia.org/w/index.php?diff=67186257&oldid=64249931","regular",4,4,"2009-11-23T21:19:28Z","+sort",2401870,"Zhuang Yong"
568771,"Jobu0101",67002023,67378784,"http://de.wikipedia.org/w/index.php?diff=67378784&oldid=67002023","regular",4,4,"2009-11-28T18:53:12Z","/* Historisches */ sonst hält es noch jemand für ein Produkt",85678,"Heron-Verfahren"
568774,"Dandelo",67226813,67228101,"http://de.wikipedia.org/w/index.php?diff=67228101&oldid=67226813","regular",4,4,"2009-11-24T20:58:57Z",,4906501,"Bressan"
568775,"91.56.71.34",67656840,67656876,"http://de.wikipedia.org/w/index.php?diff=67656876&oldid=67656840","regular",4,4,"2009-12-05T23:29:10Z","/* Kolonialzeit */",16568,"Papua-Neuguinea"
568776,"80.187.108.116",67324137,67326764,"http://de.wikipedia.org/w/index.php?diff=67326764&oldid=67324137","regular",4,4,"2009-11-27T12:07:45Z",,1831312,"Antenne West"
568777,"91.46.250.237",67614457,67614846,"http://de.wikipedia.org/w/index.php?diff=67614846&oldid=67614457","regular",4,4,"2009-12-04T20:10:43Z","/* Politische Reaktionen */ Link",4353670,"Haager Übereinkommen über die zivilrechtlichen Aspekte internationaler Kindesentführung"
568778,"Schluti",67054014,67054047,"http://de.wikipedia.org/w/index.php?diff=67054047&oldid=67054014","regular",4,4,"2009-11-20T17:18:40Z","/* Zukunft */",861780,"Riesbahn"
568779,"Rosion",67336710,67494493,"http://de.wikipedia.org/w/index.php?diff=67494493&oldid=67336710","regular",4,4,"2009-12-01T17:30:40Z","/* Expeditionen 20 und 21 */ Sojus TMA-15 ist gelandet",1046264,"Liste der ISS-Expeditionen"
568800,"Framhein",67267245,67267826,"http://de.wikipedia.org/w/index.php?diff=67267826&oldid=67267245","regular",4,4,"2009-11-25T20:45:36Z","/* Varianten */ Redundanzen und zweite Gliederungsebene entfernt, vgl. Diskussion zum Thema",2854965,"Schwimmende Windkraftanlage"
568802,"Cosal",66569884,67681911,"http://de.wikipedia.org/w/index.php?diff=67681911&oldid=66569884","regular",4,4,"2009-12-06T17:27:04Z","/* Nebenflüsse */",3811119,"Aar (Dill)"
568803,"DeffiSK",67110425,67115758,"http://de.wikipedia.org/w/index.php?diff=67115758&oldid=67110425","regular",4,4,"2009-11-22T11:50:08Z",,4709315,"ATI-Radeon-HD-5000-Serie"
568804,"9xl",66770466,67608554,"http://de.wikipedia.org/w/index.php?diff=67608554&oldid=66770466","regular",4,4,"2009-12-04T16:53:06Z","Wikisource",72026,"Bad Laasphe"
568806,"WOBE3333",66995726,67027509,"http://de.wikipedia.org/w/index.php?diff=67027509&oldid=66995726","regular",3,4,"2009-11-19T22:12:46Z","/* Einzelnachweise */ Sortierung",4889736,"Mäuerach"
568807,"80.136.80.6",63780630,67370248,"http://de.wikipedia.org/w/index.php?diff=67370248&oldid=63780630","regular",4,4,"2009-11-28T15:19:01Z","präzis.",51488,"Die Arbeitslosen von Marienthal"
568808,"Wolf32at",67238304,67302978,"http://de.wikipedia.org/w/index.php?diff=67302978&oldid=67238304","regular",4,4,"2009-11-26T19:15:32Z","dass musste muss",4829346,"Dark Ronald"
568809,"Asdrubael",67048617,67159440,"http://de.wikipedia.org/w/index.php?diff=67159440&oldid=67048617","regular",3,5,"2009-11-23T11:16:05Z",,4874710,"Matrox Imaging"
568830,"91.37.86.247",66255414,67107494,"http://de.wikipedia.org/w/index.php?diff=67107494&oldid=66255414","regular",4,4,"2009-11-22T06:04:37Z","/* Bekannte Mitarbeiter des hr */",26953,"Hessischer Rundfunk"
568831,"TUBS",67011999,67643663,"http://de.wikipedia.org/w/index.php?diff=67643663&oldid=67011999","regular",4,4,"2009-12-05T16:48:57Z",,26914,"Region Ostwürttemberg"
568832,"Magiers",67204151,67683293,"http://de.wikipedia.org/w/index.php?diff=67683293&oldid=67204151","regular",4,4,"2009-12-06T17:59:20Z","Revert. Der abschließende Punkt ist nach [[WP:LIT]].",56853,"René Schickele"
568833,"SSVfreak",65117746,67167744,"http://de.wikipedia.org/w/index.php?diff=67167744&oldid=65117746","regular",4,4,"2009-11-23T14:43:03Z","/* Linien */",2648618,"Reutlinger Stadtverkehrsgesellschaft"
