"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
615564,"Mar del Sur",42126987,42127225,"http://es.wikipedia.org/w/index.php?diff=42127225&oldid=42126987","regular",1,1,"2010-11-28T16:54:52Z","/* Etimología y errores comunes */arreglo redacción y referencia",82336,"Libido"
615565,"83.63.149.26",41803717,41803918,"http://es.wikipedia.org/w/index.php?diff=41803918&oldid=41803717","vandalism",1,1,"2010-11-15T16:25:01Z",,42639,"Castillo"
615566,"Sabbut",42230855,42230915,"http://es.wikipedia.org/w/index.php?diff=42230915&oldid=42230855","regular",1,1,"2010-12-02T19:51:37Z",,4334594,"Navidades animadas"
615567,"79.159.61.250",41831393,41831629,"http://es.wikipedia.org/w/index.php?diff=41831629&oldid=41831393","regular",1,1,"2010-11-16T19:48:45Z","/* Descripción */",343008,"Lyoko"
615568,"201.242.202.211",42196740,42196750,"http://es.wikipedia.org/w/index.php?diff=42196750&oldid=42196740","regular",1,1,"2010-12-01T11:46:00Z","/* Bibliotecas */",218647,"Zaraza"
615569,"190.66.175.37",42181972,42181994,"http://es.wikipedia.org/w/index.php?diff=42181994&oldid=42181972","regular",1,1,"2010-11-30T19:31:52Z","/* Diapositivos */",537550,"Toyota Land Cruiser"
615570,"Apega71",41825556,41825581,"http://es.wikipedia.org/w/index.php?diff=41825581&oldid=41825556","regular",1,1,"2010-11-16T15:11:14Z","/* Argumento */",4307009,"Mi Madrina"
615571,"84.125.112.4",42072264,42207108,"http://es.wikipedia.org/w/index.php?diff=42207108&oldid=42072264","vandalism",1,1,"2010-12-01T19:57:53Z","/* Definiciones de vida */",14666,"Vida"
615572,"213.60.164.105",42211611,42226389,"http://es.wikipedia.org/w/index.php?diff=42226389&oldid=42211611","regular",1,1,"2010-12-02T16:46:46Z",,34071,"Vigo"
615573,"Abece",40198055,42177004,"http://es.wikipedia.org/w/index.php?diff=42177004&oldid=40198055","regular",1,1,"2010-11-30T16:06:42Z","Ortografía: En este caso, en la expresión aun así, aun no lleva tilde, ya que es sustituible por incluso/hasta.",4166094,"Universidad de Oporto"
615574,"213.195.90.159",41798968,41798991,"http://es.wikipedia.org/w/index.php?diff=41798991&oldid=41798968","vandalism",1,1,"2010-11-15T11:10:16Z","/* El racismo biológico seudocientífico */",31924,"Racismo"
615575,"Petronas",42224836,42224852,"http://es.wikipedia.org/w/index.php?diff=42224852&oldid=42224836","regular",1,1,"2010-12-02T15:30:48Z",,2044441,"Centro de detención de Guantánamo"
615576,"190.78.55.123",41280802,41730985,"http://es.wikipedia.org/w/index.php?diff=41730985&oldid=41280802","regular",1,1,"2010-11-12T13:39:05Z",,711391,"Selección de rugby de Venezuela"
615577,"87.217.3.213",41830832,41830879,"http://es.wikipedia.org/w/index.php?diff=41830879&oldid=41830832","regular",1,1,"2010-11-16T19:17:53Z","/* Distribución geográfica */",4088412,"Mikrogeophagus ramirezi"
615579,"King Ray Dom",39899684,42199612,"http://es.wikipedia.org/w/index.php?diff=42199612&oldid=39899684","regular",1,1,"2010-12-01T14:53:34Z","**!!!~~~!!!**",2813850,"Klaus Schnellenkamp"
615580,"83.40.93.19",42222179,42222203,"http://es.wikipedia.org/w/index.php?diff=42222203&oldid=42222179","regular",1,1,"2010-12-02T13:06:16Z","Futurama como ponía en el anterior artículo no se canceló en su cuarta temporada",186710,"Katey Sagal"
615581,"Eustanacio IV",38970317,42179806,"http://es.wikipedia.org/w/index.php?diff=42179806&oldid=38970317","regular",1,1,"2010-11-30T18:08:43Z","/* Fantozzi en el cine */",2813687,"Ugo Fantozzi"
615582,"PoLuX124",42203766,42203769,"http://es.wikipedia.org/w/index.php?diff=42203769&oldid=42203766","regular",1,1,"2010-12-01T17:33:41Z","Revertir 2 cambios de [[Special:Contributions/84.120.241.160|84.120.241.160]] y [[Special:Contributions/201.159.4.56|201.159.4.56]] a la última edición de Sa",16523,"Escritura"
615583,"190.172.198.10",42198491,42209578,"http://es.wikipedia.org/w/index.php?diff=42209578&oldid=42198491","regular",1,1,"2010-12-01T21:41:26Z","/* Características */",178686,"Acuífero Guaraní"
615584,"146.155.9.30",40501318,42153119,"http://es.wikipedia.org/w/index.php?diff=42153119&oldid=40501318","regular",1,1,"2010-11-29T16:09:30Z",,3157351,"Felipe Núñez"
615585,"Thenuclear",41338434,41822097,"http://es.wikipedia.org/w/index.php?diff=41822097&oldid=41338434","regular",1,1,"2010-11-16T10:58:34Z",,375546,"Manuela Velasco"
615586,"Aloneibar",39930444,41799249,"http://es.wikipedia.org/w/index.php?diff=41799249&oldid=39930444","regular",1,1,"2010-11-15T11:31:26Z",,3618397,"Gran Premio de Estados Unidos de Motociclismo 2008"
615587,"79.154.169.246",41805240,41805246,"http://es.wikipedia.org/w/index.php?diff=41805246&oldid=41805240","regular",1,1,"2010-11-15T17:28:37Z","/* Nacionalidades */",613959,"Tekken (serie)"
615588,"Jonpi",42197727,42197804,"http://es.wikipedia.org/w/index.php?diff=42197804&oldid=42197727","regular",1,1,"2010-12-01T13:09:28Z","/* Colaboraciones */",271109,"Hate"
615589,"Manuel González Olaechea y Franco",41987208,42205280,"http://es.wikipedia.org/w/index.php?diff=42205280&oldid=41987208","regular",1,1,"2010-12-01T18:41:36Z",,147057,"Beatriz Merino"
615590,"165.155.208.87",42223199,42223210,"http://es.wikipedia.org/w/index.php?diff=42223210&oldid=42223199","vandalism",1,1,"2010-12-02T14:05:05Z","/* Infancia y juventud */",18855,"John F. Kennedy"
615591,"190.23.69.87",42181115,42199227,"http://es.wikipedia.org/w/index.php?diff=42199227&oldid=42181115","regular",1,1,"2010-12-01T14:37:15Z","/* Historia */",137862,"Power Rangers"
615592,"Copydays",40320653,41831086,"http://es.wikipedia.org/w/index.php?diff=41831086&oldid=40320653","regular",1,1,"2010-11-16T19:25:35Z","enlace",39541,"Antíoco I Sóter"
615593,"201.223.12.124",42179261,42179316,"http://es.wikipedia.org/w/index.php?diff=42179316&oldid=42179261","regular",1,1,"2010-11-30T17:47:34Z","/* Guerra de la Independencia (1775–1783) */",4315672,"Historia militar de los Estados Unidos"
615594,"189.133.8.58",42182286,42182310,"http://es.wikipedia.org/w/index.php?diff=42182310&oldid=42182286","regular",1,1,"2010-11-30T19:45:55Z",,1014475,"Garou: Mark of the Wolves"
615595,"Cheposo",42155204,42225756,"http://es.wikipedia.org/w/index.php?diff=42225756&oldid=42155204","regular",1,1,"2010-12-02T16:15:12Z","/* Unidades Navales */",2221232,"Marina de Guerra Dominicana"
615596,"190.31.54.187",41827268,41827322,"http://es.wikipedia.org/w/index.php?diff=41827322&oldid=41827268","regular",1,1,"2010-11-16T16:38:39Z",,1425140,"Patricio Julián Rodríguez"
615597,"Jandro087",41715509,41731310,"http://es.wikipedia.org/w/index.php?diff=41731310&oldid=41715509","regular",1,1,"2010-11-12T13:57:05Z","/* Clubes */",540670,"Hedwiges Maduro"
615598,"Aloneibar",41821444,41821577,"http://es.wikipedia.org/w/index.php?diff=41821577&oldid=41821444","regular",1,1,"2010-11-16T10:04:14Z",,1110549,"Salomon Kalou"
615599,"Mpeinadopa",42196364,42196379,"http://es.wikipedia.org/w/index.php?diff=42196379&oldid=42196364","regular",1,1,"2010-12-01T11:12:21Z","Revertidas 1 edición por [[Special:Contributions/80.36.116.188|80.36.116.188]] identificadas como [[WP:VAND|vandalismo]] a la última revisión por [[User:Abece|Abece]]. ([[w:es:WP:TW|TW]])",73857,"Juan Bautista de La Salle"
615600,"84.236.168.158",41802083,41802634,"http://es.wikipedia.org/w/index.php?diff=41802634&oldid=41802083","vandalism",1,1,"2010-11-15T15:25:16Z","/* Usos de la palabra */",654820,"Tonto"
615601,"Diádoco",41799448,41799631,"http://es.wikipedia.org/w/index.php?diff=41799631&oldid=41799448","regular",1,1,"2010-11-15T12:07:08Z","/* Asia */",1911032,"Dumpling"
615602,"95.17.239.49",40182851,41803159,"http://es.wikipedia.org/w/index.php?diff=41803159&oldid=40182851","regular",1,1,"2010-11-15T15:49:17Z","ver http://buscon.rae.es/dpdI/apendices/apendice5.html",4183203,"CentroBasket"
615603,"Rastrojo",42189557,42199367,"http://es.wikipedia.org/w/index.php?diff=42199367&oldid=42189557","regular",1,1,"2010-12-01T14:44:32Z","Revertidos los cambios de [[Special:Contributions/189.195.8.17|189.195.8.17]] ([[User talk:189.195.8.17|disc.]]) a la última edición de 187.131.155.219",95600,"Estado de derecho"
615604,"Leonpolanco",42116927,42209718,"http://es.wikipedia.org/w/index.php?diff=42209718&oldid=42116927","regular",1,1,"2010-12-01T21:47:09Z","/* Equipos participantes (2010) */",221247,"División Mayor del Básquetbol de Chile"
615605,"190.179.179.135",42209387,42209405,"http://es.wikipedia.org/w/index.php?diff=42209405&oldid=42209387","regular",1,1,"2010-12-01T21:34:00Z","/* Televisión */",4333599,"Alfredo Castellani"
615606,"83.52.175.15",42181510,42181565,"http://es.wikipedia.org/w/index.php?diff=42181565&oldid=42181510","vandalism",1,1,"2010-11-30T19:18:01Z","/* Aparato digestivo */",3107898,"Equus ferus caballus"
615607,"189.181.180.198",41732353,41732491,"http://es.wikipedia.org/w/index.php?diff=41732491&oldid=41732353","vandalism",1,1,"2010-11-12T15:03:55Z","/* Tensiones entre los mexicas y los españoles */",1516300,"Caída de México-Tenochtitlan"
615608,"189.169.92.193",42066982,42177753,"http://es.wikipedia.org/w/index.php?diff=42177753&oldid=42066982","vandalism",1,1,"2010-11-30T16:38:15Z","/* Primeros años de vida */",138689,"Daniel Radcliffe"
615609,"190.179.53.55",42223929,42224524,"http://es.wikipedia.org/w/index.php?diff=42224524&oldid=42223929","regular",1,1,"2010-12-02T15:11:22Z",,71109,"Esmegma"
615610,"Pepe Lacho",42206180,42206192,"http://es.wikipedia.org/w/index.php?diff=42206192&oldid=42206180","regular",1,1,"2010-12-01T19:22:52Z","/* La Plata */",146167,"El tesoro de los inocentes"
615611,"Thannhauser",42209256,42221620,"http://es.wikipedia.org/w/index.php?diff=42221620&oldid=42209256","regular",1,1,"2010-12-02T12:29:39Z",,450638,"The Naked Gun: From the Files of Police Squad!"
615612,"200.112.90.246",42225435,42225477,"http://es.wikipedia.org/w/index.php?diff=42225477&oldid=42225435","regular",1,1,"2010-12-02T16:01:05Z",,489648,"Pateando piedras"
615613,"Leonpolanco",41237978,41824172,"http://es.wikipedia.org/w/index.php?diff=41824172&oldid=41237978","regular",1,1,"2010-11-16T13:39:41Z","/* Distribución geográfica */",4268186,"Chiroderma improvisum"
615614,"Kimizita",42231455,42231478,"http://es.wikipedia.org/w/index.php?diff=42231478&oldid=42231455","regular",1,1,"2010-12-02T20:10:51Z","/* Personajes */",3567099,"Sueña conmigo"
615615,"189.169.243.250",41818788,41825062,"http://es.wikipedia.org/w/index.php?diff=41825062&oldid=41818788","vandalism",1,1,"2010-11-16T14:41:23Z",,1628,"Red de área local"
615616,"Abece",40160830,42177008,"http://es.wikipedia.org/w/index.php?diff=42177008&oldid=40160830","regular",1,1,"2010-11-30T16:06:59Z","Ortografía: En este caso, en la expresión aun así, aun no lleva tilde, ya que es sustituible por incluso/hasta.",180654,"Wilhelm Dilthey"
615617,"83.52.126.213",42231784,42231811,"http://es.wikipedia.org/w/index.php?diff=42231811&oldid=42231784","regular",1,1,"2010-12-02T20:21:53Z",,1611693,"Leire Martínez"
615618,"190.82.85.171",42221646,42221655,"http://es.wikipedia.org/w/index.php?diff=42221655&oldid=42221646","vandalism",1,1,"2010-12-02T12:32:39Z","/* Ideario */",483875,"Creacionismo (poesía)"
615619,"212.89.21.45",41822899,41822925,"http://es.wikipedia.org/w/index.php?diff=41822925&oldid=41822899","vandalism",1,1,"2010-11-16T12:03:24Z","Añadir un poco que quedo sin  añadir",81846,"Fosa oceánica"
615620,"Reik de falcon",41906107,42231383,"http://es.wikipedia.org/w/index.php?diff=42231383&oldid=41906107","regular",1,1,"2010-12-02T20:07:45Z","/* Trayectoria */",1575035,"Nigga"
615621,"Camilo Sanchez",42178250,42178255,"http://es.wikipedia.org/w/index.php?diff=42178255&oldid=42178250","regular",1,1,"2010-11-30T17:02:27Z","/* Miembros de la Comunidad Andina */",52944,"Comunidad Andina"
615622,"Wikiléptico",42154599,42154650,"http://es.wikipedia.org/w/index.php?diff=42154650&oldid=42154599","regular",1,1,"2010-11-29T17:26:59Z","Revertidos los cambios de [[User:77.227.64.192|77.227.64.192]] a la última edición de [[User:RedBot|RedBot]] usando [[w:es:User:Axxgreazz/Monobook-Suite|monobook-suite]]",1390035,"Basurto-Zorroza"
615623,"Mecamático",42207167,42207251,"http://es.wikipedia.org/w/index.php?diff=42207251&oldid=42207167","regular",1,1,"2010-12-01T20:03:28Z","Revertidos los cambios de [[Special:Contributions/77.225.17.110|77.225.17.110]] ([[User talk:77.225.17.110|disc.]]) a la última edición de Jkbw",1418350,"Pato"
615624,"200.113.55.122",42154576,42154624,"http://es.wikipedia.org/w/index.php?diff=42154624&oldid=42154576","vandalism",1,1,"2010-11-29T17:26:16Z","/* Población */",629161,"Negro (persona)"
615625,"Pepitto griillo",41730286,41831540,"http://es.wikipedia.org/w/index.php?diff=41831540&oldid=41730286","regular",1,1,"2010-11-16T19:45:24Z","/* Música instrumental */",307303,"Música del Renacimiento"
615626,"EdgarFabiano",41802964,41802982,"http://es.wikipedia.org/w/index.php?diff=41802982&oldid=41802964","regular",1,1,"2010-11-15T15:41:36Z","/* Análisis histórico */",487938,"Immortal Technique"
615627,"Sardi",42178533,42179649,"http://es.wikipedia.org/w/index.php?diff=42179649&oldid=42178533","regular",1,1,"2010-11-30T18:01:56Z","/* Presidentes */",245453,"Asociación Paraguaya de Fútbol"
615628,"87.218.31.132",41802194,41802838,"http://es.wikipedia.org/w/index.php?diff=41802838&oldid=41802194","regular",1,1,"2010-11-15T15:33:58Z","/* Reparto recurrente antiguo */",1422252,"Física o Química"
615629,"84.121.57.73",42210542,42221360,"http://es.wikipedia.org/w/index.php?diff=42221360&oldid=42210542","vandalism",1,1,"2010-12-02T12:06:20Z","/* Enlaces externos */",697805,"Taylor Lautner"
615630,"190.51.180.133",41411280,41731829,"http://es.wikipedia.org/w/index.php?diff=41731829&oldid=41411280","regular",1,1,"2010-11-12T14:24:47Z","/* Enlaces externos */",1705966,"Cristian Domizzi"
615631,"209.45.74.100",40273086,41826216,"http://es.wikipedia.org/w/index.php?diff=41826216&oldid=40273086","regular",1,1,"2010-11-16T15:42:31Z",,1086375,"Toyota Probox"
615632,"PoLuX124",42203612,42203620,"http://es.wikipedia.org/w/index.php?diff=42203620&oldid=42203612","regular",1,1,"2010-12-01T17:25:48Z","Revertir 4 cambios de [[Special:Contributions/PoLuX124|PoLuX124]], [[Special:Contributions/201.159.22.52|201.159.22.52]] y [[Special:Contributions/83.42.228.228|83.42.228.228]] a la última edición de Jviares",129398,"Hash"
615633,"190.131.46.245",42155446,42155463,"http://es.wikipedia.org/w/index.php?diff=42155463&oldid=42155446","regular",1,1,"2010-11-29T18:03:20Z",,2380553,"Henry Leon"
615634,"190.222.97.27",42230315,42230396,"http://es.wikipedia.org/w/index.php?diff=42230396&oldid=42230315","regular",1,1,"2010-12-02T19:33:29Z","/* Los Maldini */",2591437,"Al fondo hay sitio"
615635,"200.115.64.250",40895036,42177472,"http://es.wikipedia.org/w/index.php?diff=42177472&oldid=40895036","regular",1,1,"2010-11-30T16:25:32Z","Eliminando información sin referencias bibliográficas.",3478412,"Pangasius hypophthalmus"
615636,"Kaornega",42176338,42176827,"http://es.wikipedia.org/w/index.php?diff=42176827&oldid=42176338","regular",1,1,"2010-11-30T15:56:12Z",,4331138,"Pretuzos"
615637,"Gallowolf",42176246,42176270,"http://es.wikipedia.org/w/index.php?diff=42176270&oldid=42176246","regular",1,1,"2010-11-30T15:25:36Z","/* España: asesinato de José Couso en la Invasión de Iraq de 2003 */",1786960,"WikiLeaks"
615638,"Antur",42178359,42178459,"http://es.wikipedia.org/w/index.php?diff=42178459&oldid=42178359","regular",1,1,"2010-11-30T17:12:26Z","+ iw",4331240,"Cambio organizacional"
615639,"Tuc negre",41705306,41734790,"http://es.wikipedia.org/w/index.php?diff=41734790&oldid=41705306","regular",1,1,"2010-11-12T16:55:46Z","[[oc:La Sauvetat de Dròt]]",3275055,"La Sauvetat-du-Dropt"
615640,"CASF",41796586,41822011,"http://es.wikipedia.org/w/index.php?diff=41822011&oldid=41796586","regular",1,1,"2010-11-16T10:50:59Z","Revertidos los cambios de [[Special:Contributions/189.190.137.158|189.190.137.158]] ([[User talk:189.190.137.158|disc.]]) a la última edición de JAnDbot",547198,"Endogamia"
615641,"Luc77",42125255,42225095,"http://es.wikipedia.org/w/index.php?diff=42225095&oldid=42125255","regular",1,1,"2010-12-02T15:42:46Z","/* Biografía */ agregué nicolía",1740823,"William Jameson"
615642,"Desolvidar",41799991,41804019,"http://es.wikipedia.org/w/index.php?diff=41804019&oldid=41799991","regular",1,1,"2010-11-15T16:30:06Z",,4305928,"Francisco de Val"
615643,"Doncentu",42078428,42181197,"http://es.wikipedia.org/w/index.php?diff=42181197&oldid=42078428","regular",1,1,"2010-11-30T19:03:19Z","/* Tabla por país */",939227,"Torneo de Apertura y Clausura"
615644,"195.53.103.250",42177446,42177556,"http://es.wikipedia.org/w/index.php?diff=42177556&oldid=42177446","regular",1,1,"2010-11-30T16:29:16Z","/* Historia */",111532,"Valledupar"
615645,"190.31.111.146",40526722,42228767,"http://es.wikipedia.org/w/index.php?diff=42228767&oldid=40526722","regular",1,1,"2010-12-02T18:25:18Z","/* Medición de la resiliencia de un material */",781438,"Resiliencia (ingeniería)"
615646,"186.123.49.74",41730509,41730531,"http://es.wikipedia.org/w/index.php?diff=41730531&oldid=41730509","regular",1,1,"2010-11-12T13:11:20Z","/* Biografía */",2221238,"Donnie Yen"
615647,"85.54.149.231",42207919,42207965,"http://es.wikipedia.org/w/index.php?diff=42207965&oldid=42207919","regular",1,1,"2010-12-01T20:31:44Z",,103118,"Círculo Español de Amigos de Europa"
615648,"190.100.197.142",42229024,42229364,"http://es.wikipedia.org/w/index.php?diff=42229364&oldid=42229024","regular",1,1,"2010-12-02T18:50:01Z",,4335073,"Popn TwinBee (Game Boy)"
615649,"186.111.53.57",42019137,42230076,"http://es.wikipedia.org/w/index.php?diff=42230076&oldid=42019137","regular",1,1,"2010-12-02T19:20:35Z","/* Historia */",4280596,"Unión Cordobesa de Rugby"
615650,"200.109.38.236",40792384,41733390,"http://es.wikipedia.org/w/index.php?diff=41733390&oldid=40792384","vandalism",1,1,"2010-11-12T15:49:42Z","/* Elementos existentes en la teoría de colas */",518107,"Teoría de colas"
615651,"Connymaturana",41831396,41831467,"http://es.wikipedia.org/w/index.php?diff=41831467&oldid=41831396","regular",1,1,"2010-11-16T19:42:10Z",,4308718,"Navidad (película)"
615652,"Herentry",42181439,42181498,"http://es.wikipedia.org/w/index.php?diff=42181498&oldid=42181439","regular",1,1,"2010-11-30T19:15:09Z",,249405,"Ciudadanos-Partido de la Ciudadanía"
615653,"Mutxamel",41112326,41832154,"http://es.wikipedia.org/w/index.php?diff=41832154&oldid=41112326","regular",1,1,"2010-11-16T20:05:42Z",,4197624,"CV-421"
615654,"Manuel González Olaechea y Franco",42010341,42205684,"http://es.wikipedia.org/w/index.php?diff=42205684&oldid=42010341","regular",1,1,"2010-12-01T18:58:43Z",,2333952,"Antolín Robles y Lugo"
615655,"Infoclubla",42180052,42180083,"http://es.wikipedia.org/w/index.php?diff=42180083&oldid=42180052","regular",1,1,"2010-11-30T18:19:50Z","/* The QS World University Ranking */",862173,"Clasificación académica de universidades de Colombia"
